Row_ID,Date,Month,Month_Num,Brand,Variant,Variant_Color,Region,City,Channel,MRP,Selling_Price,Discount_Pct,Promotion,Units_Sold,Revenue_INR,Customer_Satisfaction,Can_Size_ML
6078,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Kirana,130,130.0,0,No,70,9100.0,4.6,500
6079,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,East India,Patna,Kirana,130,130.0,0,No,113,14690.0,4.0,500
6080,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,East India,Guwahati,Kirana,130,130.0,0,No,73,9490.0,4.8,500
6081,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Modern Trade,130,130.0,0,No,60,7800.0,4.5,500
6082,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Modern Trade,130,117.0,10,Yes,37,4329.0,4.6,500
6083,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Modern Trade,130,130.0,0,No,33,4290.0,4.6,500
6084,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Modern Trade,130,110.5,15,Yes,75,8287.5,4.7,500
6085,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Quick Commerce,130,130.0,0,No,36,4680.0,4.8,500
6086,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,48,6240.0,4.7,500
6087,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Quick Commerce,130,104.0,20,Yes,38,3952.0,3.9,500
6088,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Quick Commerce,130,130.0,0,No,42,5460.0,4.5,500
6089,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,E-Commerce,130,130.0,0,No,41,5330.0,3.9,500
6090,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,E-Commerce,130,130.0,0,No,59,7670.0,4.8,500
6091,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Patna,E-Commerce,130,130.0,0,No,37,4810.0,4.6,500
6092,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,E-Commerce,130,130.0,0,No,52,6760.0,4.9,500
6093,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Kirana,130,130.0,0,No,60,7800.0,3.8,500
6094,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Kirana,130,130.0,0,No,75,9750.0,3.9,500
6095,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Kirana,130,130.0,0,No,85,11050.0,4.8,500
6096,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Kirana,130,130.0,0,No,63,8190.0,4.3,500
6097,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,Modern Trade,130,130.0,0,No,38,4940.0,4.2,500
6098,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Bhubaneswar,Modern Trade,130,130.0,0,No,39,5070.0,4.3,500
6099,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Patna,Modern Trade,130,130.0,0,No,38,4940.0,4.4,500
6100,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Guwahati,Modern Trade,130,130.0,0,No,33,4290.0,4.4,500
6101,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,Quick Commerce,130,130.0,0,No,32,4160.0,4.2,500
6102,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,28,3640.0,4.4,500
6103,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Patna,Quick Commerce,130,130.0,0,No,30,3900.0,4.4,500
6104,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Guwahati,Quick Commerce,130,130.0,0,No,39,5070.0,3.9,500
6105,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,E-Commerce,130,130.0,0,No,30,3900.0,4.5,500
6106,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Bhubaneswar,E-Commerce,130,130.0,0,No,29,3770.0,3.9,500
6107,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Patna,E-Commerce,130,130.0,0,No,18,2340.0,4.5,500
6108,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Guwahati,E-Commerce,130,130.0,0,No,21,2730.0,4.7,500
6109,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,Kirana,130,130.0,0,No,55,7150.0,4.2,500
6110,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Bhubaneswar,Kirana,130,130.0,0,No,60,7800.0,3.9,500
6111,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Patna,Kirana,130,104.0,20,Yes,34,3536.0,4.6,500
6112,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,East India,Guwahati,Kirana,130,130.0,0,No,46,5980.0,4.9,500
6113,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Kolkata,Modern Trade,135,135.0,0,No,25,3375.0,4.7,500
6114,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Bhubaneswar,Modern Trade,135,135.0,0,No,18,2430.0,4.1,500
6115,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Patna,Modern Trade,135,135.0,0,No,16,2160.0,3.8,500
6116,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Guwahati,Modern Trade,135,135.0,0,No,33,4455.0,4.8,500
6117,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Kolkata,Quick Commerce,135,114.75,15,Yes,27,3098.25,4.2,500
6118,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Bhubaneswar,Quick Commerce,135,135.0,0,No,20,2700.0,4.9,500
6119,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Patna,Quick Commerce,135,135.0,0,No,19,2565.0,4.1,500
6120,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Guwahati,Quick Commerce,135,135.0,0,No,13,1755.0,4.0,500
6121,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Kolkata,E-Commerce,135,135.0,0,No,16,2160.0,4.0,500
6122,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Bhubaneswar,E-Commerce,135,108.0,20,Yes,12,1296.0,4.7,500
6123,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Patna,E-Commerce,135,135.0,0,No,22,2970.0,4.1,500
6124,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Guwahati,E-Commerce,135,135.0,0,No,21,2835.0,4.2,500
6125,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Kolkata,Kirana,135,135.0,0,No,24,3240.0,4.0,500
6126,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Bhubaneswar,Kirana,135,135.0,0,No,24,3240.0,4.3,500
6127,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Patna,Kirana,135,135.0,0,No,35,4725.0,4.3,500
6128,2023-11-01,Nov 2023,11,Monster Energy,Monster Rehab Tea,Yellow,East India,Guwahati,Kirana,135,135.0,0,No,43,5805.0,4.9,500
6129,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Kolkata,Modern Trade,128,128.0,0,No,28,3584.0,4.6,500
6130,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Bhubaneswar,Modern Trade,128,128.0,0,No,17,2176.0,3.9,500
6131,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Patna,Modern Trade,128,128.0,0,No,22,2816.0,4.1,500
6132,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Guwahati,Modern Trade,128,128.0,0,No,21,2688.0,3.8,500
6133,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Kolkata,Quick Commerce,128,128.0,0,No,16,2048.0,3.9,500
6134,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Bhubaneswar,Quick Commerce,128,128.0,0,No,22,2816.0,3.9,500
6135,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Patna,Quick Commerce,128,128.0,0,No,22,2816.0,4.7,500
6136,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Guwahati,Quick Commerce,128,128.0,0,No,20,2560.0,4.8,500
6137,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Kolkata,E-Commerce,128,108.8,15,Yes,10,1088.0,4.0,500
6138,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Bhubaneswar,E-Commerce,128,128.0,0,No,20,2560.0,4.3,500
6139,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Patna,E-Commerce,128,128.0,0,No,10,1280.0,4.0,500
6140,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Guwahati,E-Commerce,128,128.0,0,No,12,1536.0,4.8,500
6141,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Kolkata,Kirana,128,128.0,0,No,22,2816.0,4.8,500
6142,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Bhubaneswar,Kirana,128,128.0,0,No,33,4224.0,4.6,500
6143,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Patna,Kirana,128,128.0,0,No,37,4736.0,3.9,500
6144,2023-11-01,Nov 2023,11,Monster Energy,Monster Zero Sugar,Blue,East India,Guwahati,Kirana,128,128.0,0,No,30,3840.0,4.8,500
6145,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Kolkata,Modern Trade,110,110.0,0,No,129,14190.0,4.4,250
6146,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Bhubaneswar,Modern Trade,110,110.0,0,No,120,13200.0,3.8,250
6147,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Patna,Modern Trade,110,99.0,10,Yes,116,11484.0,3.7,250
6148,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Guwahati,Modern Trade,110,99.0,10,Yes,69,6831.0,4.6,250
6149,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Kolkata,Quick Commerce,110,110.0,0,No,116,12760.0,4.6,250
6150,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Bhubaneswar,Quick Commerce,110,99.0,10,Yes,58,5742.0,4.7,250
6151,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Patna,Quick Commerce,110,110.0,0,No,113,12430.0,4.2,250
6152,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Guwahati,Quick Commerce,110,110.0,0,No,60,6600.0,4.4,250
6153,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Kolkata,E-Commerce,110,110.0,0,No,82,9020.0,3.8,250
6154,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Bhubaneswar,E-Commerce,110,110.0,0,No,53,5830.0,3.9,250
6155,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Patna,E-Commerce,110,104.5,5,Yes,95,9927.5,3.9,250
6156,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Guwahati,E-Commerce,110,110.0,0,No,52,5720.0,4.5,250
6157,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Kolkata,Kirana,110,110.0,0,No,194,21340.0,3.7,250
6158,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Bhubaneswar,Kirana,110,110.0,0,No,174,19140.0,4.4,250
6159,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Patna,Kirana,110,99.0,10,Yes,206,20394.0,4.3,250
6160,2023-11-01,Nov 2023,11,Red Bull,Red Bull Original,Red/Blue,East India,Guwahati,Kirana,110,110.0,0,No,145,15950.0,3.9,250
6161,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Kolkata,Modern Trade,110,99.0,10,Yes,60,5940.0,4.1,250
6162,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Bhubaneswar,Modern Trade,110,110.0,0,No,56,6160.0,4.6,250
6163,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Patna,Modern Trade,110,110.0,0,No,48,5280.0,4.3,250
6164,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Guwahati,Modern Trade,110,110.0,0,No,40,4400.0,4.5,250
6165,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Kolkata,Quick Commerce,110,110.0,0,No,38,4180.0,3.8,250
6166,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Bhubaneswar,Quick Commerce,110,110.0,0,No,47,5170.0,4.2,250
6167,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Patna,Quick Commerce,110,110.0,0,No,26,2860.0,3.9,250
6168,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Guwahati,Quick Commerce,110,110.0,0,No,34,3740.0,3.8,250
6169,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Kolkata,E-Commerce,110,99.0,10,Yes,23,2277.0,3.7,250
6170,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Bhubaneswar,E-Commerce,110,110.0,0,No,35,3850.0,4.4,250
6171,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Patna,E-Commerce,110,110.0,0,No,38,4180.0,3.9,250
6172,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Guwahati,E-Commerce,110,110.0,0,No,40,4400.0,3.9,250
6173,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Kolkata,Kirana,110,110.0,0,No,63,6930.0,4.2,250
6174,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Bhubaneswar,Kirana,110,110.0,0,No,54,5940.0,4.6,250
6175,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Patna,Kirana,110,110.0,0,No,67,7370.0,4.1,250
6176,2023-11-01,Nov 2023,11,Red Bull,Red Bull Sugar Free,Red/Blue,East India,Guwahati,Kirana,110,110.0,0,No,56,6160.0,4.1,250
6177,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Kolkata,Modern Trade,110,110.0,0,No,29,3190.0,4.3,250
6178,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Bhubaneswar,Modern Trade,110,110.0,0,No,22,2420.0,4.7,250
6179,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Patna,Modern Trade,110,110.0,0,No,25,2750.0,4.2,250
6180,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Guwahati,Modern Trade,110,110.0,0,No,33,3630.0,3.9,250
6181,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Kolkata,Quick Commerce,110,110.0,0,No,18,1980.0,4.7,250
6182,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Bhubaneswar,Quick Commerce,110,110.0,0,No,28,3080.0,4.0,250
6183,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Patna,Quick Commerce,110,110.0,0,No,15,1650.0,4.0,250
6184,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Guwahati,Quick Commerce,110,110.0,0,No,13,1430.0,4.1,250
6185,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Kolkata,E-Commerce,110,110.0,0,No,19,2090.0,4.1,250
6186,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Bhubaneswar,E-Commerce,110,110.0,0,No,24,2640.0,4.1,250
6187,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Patna,E-Commerce,110,110.0,0,No,21,2310.0,3.9,250
6188,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Guwahati,E-Commerce,110,110.0,0,No,27,2970.0,4.5,250
6189,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Kolkata,Kirana,110,99.0,10,Yes,48,4752.0,4.6,250
6190,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Bhubaneswar,Kirana,110,99.0,10,Yes,36,3564.0,4.3,250
6191,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Patna,Kirana,110,110.0,0,No,35,3850.0,4.4,250
6192,2023-11-01,Nov 2023,11,Red Bull,Red Bull Tropical,Red/Blue,East India,Guwahati,Kirana,110,104.5,5,Yes,49,5120.5,3.8,250
6193,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Mumbai,Modern Trade,125,125.0,0,No,91,11375.0,4.3,500
6194,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Pune,Modern Trade,125,125.0,0,No,140,17500.0,3.9,500
6195,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Ahmedabad,Modern Trade,125,106.25,15,Yes,161,17106.25,4.7,500
6196,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Surat,Modern Trade,125,125.0,0,No,163,20375.0,4.6,500
6197,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Mumbai,Quick Commerce,125,125.0,0,No,82,10250.0,4.0,500
6198,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Pune,Quick Commerce,125,100.0,20,Yes,145,14500.0,4.5,500
6199,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Ahmedabad,Quick Commerce,125,125.0,0,No,176,22000.0,4.7,500
6200,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Surat,Quick Commerce,125,125.0,0,No,177,22125.0,4.8,500
6201,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Mumbai,E-Commerce,125,112.5,10,Yes,125,14062.5,4.8,500
6202,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Pune,E-Commerce,125,106.25,15,Yes,124,13175.0,4.8,500
6203,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Ahmedabad,E-Commerce,125,125.0,0,No,134,16750.0,4.4,500
6204,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Surat,E-Commerce,125,125.0,0,No,142,17750.0,3.8,500
6205,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Mumbai,Kirana,125,125.0,0,No,73,9125.0,4.7,500
6206,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Pune,Kirana,125,106.25,15,Yes,76,8075.0,3.9,500
6207,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Ahmedabad,Kirana,125,125.0,0,No,43,5375.0,4.8,500
6208,2023-11-01,Nov 2023,11,Monster Energy,Monster Original,Green,West India,Surat,Kirana,125,125.0,0,No,75,9375.0,4.9,500
6209,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Mumbai,Modern Trade,130,130.0,0,No,89,11570.0,4.4,500
6210,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Pune,Modern Trade,130,130.0,0,No,75,9750.0,4.5,500
6211,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Ahmedabad,Modern Trade,130,130.0,0,No,48,6240.0,3.8,500
6212,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Surat,Modern Trade,130,130.0,0,No,101,13130.0,4.6,500
6213,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Mumbai,Quick Commerce,130,117.0,10,Yes,87,10179.0,4.3,500
6214,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Pune,Quick Commerce,130,110.5,15,Yes,77,8508.5,4.6,500
6215,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Ahmedabad,Quick Commerce,130,130.0,0,No,80,10400.0,4.5,500
6216,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Surat,Quick Commerce,130,130.0,0,No,100,13000.0,4.6,500
6217,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Mumbai,E-Commerce,130,110.5,15,Yes,39,4309.5,4.1,500
6218,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Pune,E-Commerce,130,130.0,0,No,71,9230.0,4.9,500
6219,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Ahmedabad,E-Commerce,130,130.0,0,No,76,9880.0,4.0,500
6220,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Surat,E-Commerce,130,130.0,0,No,82,10660.0,3.8,500
6221,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Mumbai,Kirana,130,117.0,10,Yes,28,3276.0,4.8,500
6222,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Pune,Kirana,130,104.0,20,Yes,30,3120.0,4.6,500
6223,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Ahmedabad,Kirana,130,130.0,0,No,39,5070.0,3.9,500
6224,2023-11-01,Nov 2023,11,Monster Energy,Monster Ultra White,White,West India,Surat,Kirana,130,130.0,0,No,26,3380.0,4.8,500
6225,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Mumbai,Modern Trade,130,130.0,0,No,55,7150.0,4.2,500
6226,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Pune,Modern Trade,130,130.0,0,No,78,10140.0,4.0,500
6227,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Ahmedabad,Modern Trade,130,130.0,0,No,74,9620.0,4.6,500
6228,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Surat,Modern Trade,130,130.0,0,No,56,7280.0,4.6,500
6229,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Mumbai,Quick Commerce,130,110.5,15,Yes,58,6409.0,4.2,500
6230,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Pune,Quick Commerce,130,110.5,15,Yes,41,4530.5,4.4,500
6231,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Ahmedabad,Quick Commerce,130,117.0,10,Yes,71,8307.0,4.2,500
6232,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Surat,Quick Commerce,130,130.0,0,No,63,8190.0,4.8,500
6233,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Mumbai,E-Commerce,130,104.0,20,Yes,58,6032.0,4.2,500
6234,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Pune,E-Commerce,130,130.0,0,No,53,6890.0,3.8,500
6235,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Ahmedabad,E-Commerce,130,130.0,0,No,65,8450.0,4.9,500
6236,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Surat,E-Commerce,130,130.0,0,No,56,7280.0,4.5,500
6237,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Mumbai,Kirana,130,130.0,0,No,34,4420.0,4.0,500
6238,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Pune,Kirana,130,130.0,0,No,21,2730.0,4.1,500
6239,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Ahmedabad,Kirana,130,130.0,0,No,31,4030.0,4.9,500
6240,2023-11-01,Nov 2023,11,Monster Energy,Monster Mango Loco,Orange,West India,Surat,Kirana,130,130.0,0,No,37,4810.0,3.8,500
6241,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Mumbai,Modern Trade,130,130.0,0,No,47,6110.0,4.6,500
6242,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Pune,Modern Trade,130,110.5,15,Yes,61,6740.5,3.8,500
6243,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Ahmedabad,Modern Trade,130,130.0,0,No,34,4420.0,4.7,500
6244,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Surat,Modern Trade,130,130.0,0,No,30,3900.0,4.9,500
6245,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Mumbai,Quick Commerce,130,130.0,0,No,37,4810.0,4.8,500
6246,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Pune,Quick Commerce,130,130.0,0,No,33,4290.0,4.3,500
6247,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Ahmedabad,Quick Commerce,130,117.0,10,Yes,35,4095.0,4.5,500
6248,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Surat,Quick Commerce,130,130.0,0,No,50,6500.0,4.6,500
6249,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Mumbai,E-Commerce,130,130.0,0,No,26,3380.0,4.0,500
6250,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Pune,E-Commerce,130,130.0,0,No,32,4160.0,3.9,500
6251,2023-11-01,Nov 2023,11,Monster Energy,Monster Pipeline Punch,Pink,West India,Ahmedabad,E-Commerce,130,130.0,0,No,44,5720.0,4.4,500
